INFO 2024-03-26 16:56:09,687 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:09,865 views 13784 4568 Случайное число: 89
INFO 2024-03-26 16:56:09,866 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:10,071 views 13784 4568 Случайное число: 4
INFO 2024-03-26 16:56:10,071 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 41
INFO 2024-03-26 16:56:10,279 views 13784 4568 Случайное число: 76
INFO 2024-03-26 16:56:10,279 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:10,788 views 13784 4568 Случайное число: 83
INFO 2024-03-26 16:56:10,788 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:10,986 views 13784 4568 Случайное число: 4
INFO 2024-03-26 16:56:10,986 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 41
INFO 2024-03-26 16:56:11,172 views 13784 4568 Случайное число: 89
INFO 2024-03-26 16:56:11,172 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:11,349 views 13784 4568 Случайное число: 71
INFO 2024-03-26 16:56:11,349 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:11,665 views 13784 4568 Случайное число: 5
INFO 2024-03-26 16:56:11,666 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 41
INFO 2024-03-26 16:56:11,854 views 13784 4568 Случайное число: 17
INFO 2024-03-26 16:56:11,854 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:56:12,040 views 13784 4568 Случайное число: 63
INFO 2024-03-26 16:56:12,041 basehttp 13784 4568 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 16:58:31,514 basehttp 13784 4568 "GET / HTTP/1.1" 200 27
INFO 2024-03-26 16:58:50,305 views 13784 4568 После броска моентки выпало: Решка
INFO 2024-03-26 16:58:50,305 basehttp 13784 4568 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 16:58:53,943 views 13784 4568 После броска моентки выпало: Орёл
INFO 2024-03-26 16:58:53,943 basehttp 13784 4568 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 16:58:55,663 views 13784 4568 После броска моентки выпало: Орёл
INFO 2024-03-26 16:58:55,664 basehttp 13784 4568 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 16:58:57,591 views 13784 4568 После броска моентки выпало: Решка
INFO 2024-03-26 16:58:57,591 basehttp 13784 4568 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 16:59:01,997 views 13784 4568 После броска моентки выпало: Решка
INFO 2024-03-26 16:59:01,998 basehttp 13784 4568 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 16:59:11,297 views 13784 4568 После броска кубика выпало: 3
INFO 2024-03-26 16:59:11,297 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:14,159 views 13784 4568 После броска кубика выпало: 5
INFO 2024-03-26 16:59:14,159 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:14,838 views 13784 4568 После броска кубика выпало: 4
INFO 2024-03-26 16:59:14,839 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:15,223 views 13784 4568 После броска кубика выпало: 5
INFO 2024-03-26 16:59:15,223 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:15,447 views 13784 4568 После броска кубика выпало: 1
INFO 2024-03-26 16:59:15,448 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:15,623 views 13784 4568 После броска кубика выпало: 2
INFO 2024-03-26 16:59:15,624 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:15,799 views 13784 4568 После броска кубика выпало: 2
INFO 2024-03-26 16:59:15,799 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 16:59:15,974 views 13784 4568 После броска кубика выпало: 2
INFO 2024-03-26 16:59:15,975 basehttp 13784 4568 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:00:05,277 basehttp 13784 12284 "GET / HTTP/1.1" 200 27
INFO 2024-03-26 17:00:21,903 basehttp 13784 12284 "GET /second/coin HTTP/1.1" 301 0
INFO 2024-03-26 17:00:21,947 views 13784 2232 После броска моентки выпало: Орёл
INFO 2024-03-26 17:00:21,948 basehttp 13784 2232 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 17:00:23,824 views 13784 2232 После броска моентки выпало: Решка
INFO 2024-03-26 17:00:23,824 basehttp 13784 2232 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 17:00:46,653 basehttp 13784 2232 "GET /second/cube HTTP/1.1" 301 0
INFO 2024-03-26 17:00:46,676 views 13784 820 После броска кубика выпало: 1
INFO 2024-03-26 17:00:46,676 basehttp 13784 820 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:00:58,974 views 13784 820 После броска кубика выпало: 2
INFO 2024-03-26 17:00:58,975 basehttp 13784 820 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:01:01,904 views 13784 820 После броска кубика выпало: 3
INFO 2024-03-26 17:01:01,904 basehttp 13784 820 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:01:03,787 views 13784 820 После броска кубика выпало: 4
INFO 2024-03-26 17:01:03,787 basehttp 13784 820 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:01:06,162 views 13784 820 После броска кубика выпало: 2
INFO 2024-03-26 17:01:06,163 basehttp 13784 820 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:01:08,114 views 13784 820 После броска кубика выпало: 4
INFO 2024-03-26 17:01:08,115 basehttp 13784 820 "GET /second/cube/ HTTP/1.1" 200 61
INFO 2024-03-26 17:01:23,981 basehttp 13784 820 "GET /second/random_num HTTP/1.1" 301 0
INFO 2024-03-26 17:01:24,007 views 13784 17468 Случайное число: 80
INFO 2024-03-26 17:01:24,008 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 17:01:26,048 views 13784 17468 Случайное число: 37
INFO 2024-03-26 17:01:26,048 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 17:01:27,232 views 13784 17468 Случайное число: 15
INFO 2024-03-26 17:01:27,232 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 17:01:28,446 views 13784 17468 Случайное число: 87
INFO 2024-03-26 17:01:28,446 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 17:01:29,726 views 13784 17468 Случайное число: 14
INFO 2024-03-26 17:01:29,726 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 17:01:30,924 views 13784 17468 Случайное число: 8
INFO 2024-03-26 17:01:30,925 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 41
INFO 2024-03-26 17:01:32,172 views 13784 17468 Случайное число: 78
INFO 2024-03-26 17:01:32,172 basehttp 13784 17468 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 17:01:41,519 basehttp 13784 17468 - Broken pipe from ('192.168.1.15', 61962)
INFO 2024-03-26 19:35:57,941 autoreload 22544 1776 Watching for file changes with StatReloader
INFO 2024-03-26 19:40:44,992 autoreload 2832 12612 Watching for file changes with StatReloader
INFO 2024-03-26 19:40:47,861 basehttp 2832 17608 "GET / HTTP/1.1" 200 27
INFO 2024-03-26 19:41:15,382 basehttp 2832 17608 "GET /second/coin HTTP/1.1" 301 0
INFO 2024-03-26 19:41:15,399 views 2832 2872 После броска моентки выпало: Орёл
INFO 2024-03-26 19:41:15,400 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 19:41:19,021 views 2832 2872 После броска моентки выпало: Решка
INFO 2024-03-26 19:41:19,022 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 19:41:21,054 views 2832 2872 После броска моентки выпало: Орёл
INFO 2024-03-26 19:41:21,054 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 19:41:24,254 views 2832 2872 После броска моентки выпало: Решка
INFO 2024-03-26 19:41:24,254 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 19:41:25,902 views 2832 2872 После броска моентки выпало: Решка
INFO 2024-03-26 19:41:25,903 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 19:41:27,510 views 2832 2872 После броска моентки выпало: Решка
INFO 2024-03-26 19:41:27,511 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 72
INFO 2024-03-26 19:41:28,628 views 2832 2872 После броска моентки выпало: Орёл
INFO 2024-03-26 19:41:28,629 basehttp 2832 2872 "GET /second/coin/ HTTP/1.1" 200 70
INFO 2024-03-26 19:41:54,771 views 2832 2872 Случайное число: 91
INFO 2024-03-26 19:41:54,771 basehttp 2832 2872 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 19:42:01,421 views 2832 2872 Случайное число: 77
INFO 2024-03-26 19:42:01,421 basehttp 2832 2872 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 19:42:09,760 views 2832 2872 Случайное число: 17
INFO 2024-03-26 19:42:09,761 basehttp 2832 2872 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 19:42:14,125 views 2832 2872 Случайное число: 99
INFO 2024-03-26 19:42:14,126 basehttp 2832 2872 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 19:42:16,937 basehttp 2832 2872 - Broken pipe from ('192.168.1.8', 49326)
INFO 2024-03-26 19:47:39,767 views 2832 7180 Случайное число: 63
INFO 2024-03-26 19:47:39,768 basehttp 2832 7180 "GET /second/random_num/ HTTP/1.1" 200 42
WARNING 2024-03-26 19:47:39,827 log 2832 7180 Not Found: /favicon.ico
WARNING 2024-03-26 19:47:39,828 basehttp 2832 7180 "GET /favicon.ico HTTP/1.1" 404 2556
INFO 2024-03-26 19:47:52,884 views 2832 7180 Случайное число: 92
INFO 2024-03-26 19:47:52,884 basehttp 2832 7180 "GET /second/random_num/ HTTP/1.1" 200 42
INFO 2024-03-26 19:47:54,428 views 2832 7180 Случайное число: 54
INFO 2024-03-26 19:47:54,429 basehttp 2832 7180 "GET /second/random_num/ HTTP/1.1" 200 42
